"year","month","age_group","sex","socecon_lvl_cd","total_stroke","total_heart_attack","total_knee_replacement","total_hip_replacement","total_acute_trauma"
2018,6,"95-99",1,5,1,0,0,0,0
2018,6,"95-99",2,3,0,0,1,0,0
2018,6,"95-99",2,5,1,0,0,0,0
2018,7,"15-19",1,1,0,0,0,0,1
2018,7,"15-19",2,1,0,0,1,0,0
2018,7,"15-19",2,5,0,0,0,0,1
2018,7,"20-24",1,1,0,0,0,1,0
2018,7,"20-24",1,2,1,0,0,0,0
2018,7,"25-29",1,1,1,0,0,0,0
2018,7,"25-29",1,3,0,0,1,0,0
2018,7,"25-29",2,1,2,0,0,0,0
2018,7,"25-29",2,3,1,0,0,0,0
2018,7,"30-34",1,2,0,0,0,0,1
2018,7,"30-34",1,3,1,0,0,0,0
2018,7,"30-34",1,4,1,0,0,0,0
2018,7,"35-39",1,2,0,0,1,0,0
2018,7,"35-39",1,4,1,0,0,0,0
2018,7,"35-39",2,1,1,0,0,2,0
2018,7,"35-39",2,4,0,0,0,1,0
2018,7,"40-44",1,1,0,0,0,0,1
2018,7,"40-44",1,2,1,0,0,0,0
2018,7,"40-44",1,5,1,1,1,0,0
2018,7,"40-44",2,4,0,0,1,0,0
2018,7,"40-44",2,5,0,0,0,0,1
2018,7,"45-49",1,2,1,0,0,1,2
2018,7,"45-49",1,3,1,0,0,0,0
2018,7,"50-54",1,1,1,0,0,0,0
2018,7,"50-54",1,2,0,0,0,1,0
2018,7,"50-54",1,4,1,0,0,0,0
2018,7,"50-54",2,1,0,0,0,0,1
2018,7,"55-59",1,5,1,0,0,0,1
2018,7,"55-59",2,4,1,0,0,0,0
2018,7,"55-59",2,5,1,0,0,0,0
2018,7,"60-64",1,1,1,0,0,0,0
2018,7,"60-64",1,3,1,0,0,0,0
2018,7,"60-64",2,1,0,0,0,1,0
2018,7,"65-69",1,1,0,1,0,0,1
2018,7,"65-69",1,2,0,0,1,0,0
2018,7,"65-69",1,3,1,0,0,1,0
2018,7,"65-69",1,5,1,0,0,0,0
2018,7,"65-69",2,4,2,0,0,0,0
2018,7,"70-74",1,3,0,0,0,0,1
2018,7,"70-74",1,5,0,0,0,0,1
2018,7,"70-74",2,4,0,1,0,0,1
2018,7,"75-79",1,3,0,0,1,0,0
2018,7,"75-79",1,5,0,0,0,0,1
2018,7,"75-79",2,4,0,0,0,0,1
2018,7,"80-84",1,1,1,0,0,0,0
2018,7,"80-84",1,3,0,0,0,1,0
2018,7,"80-84",1,5,1,0,0,0,0
2018,7,"80-84",2,2,0,1,0,0,0
2018,7,"85-89",1,1,1,0,0,0,0
2018,7,"85-89",2,4,0,0,0,1,0
2018,7,"85-89",2,5,0,0,0,1,0
2018,7,"90-94",1,4,1,0,0,0,0
2018,7,"90-94",1,5,0,0,1,0,0
2018,7,"90-94",2,3,2,0,0,0,0
2018,7,"90-94",2,5,2,0,0,0,0
2018,7,"95-99",1,1,0,0,0,1,0
2018,7,"95-99",1,4,1,0,0,0,0
2018,7,"95-99",2,2,0,0,0,0,1
2018,7,"95-99",2,3,1,0,0,0,0
2018,7,"95-99",2,4,0,0,1,0,0
2018,8,"15-19",2,2,0,0,0,0,1
2018,8,"20-24",1,1,0,0,0,0,1
2018,8,"20-24",1,2,0,0,1,0,0
2018,8,"20-24",1,3,1,0,0,0,0
2018,8,"20-24",1,4,0,0,0,0,1
2018,8,"20-24",2,2,0,0,0,1,0
2018,8,"20-24",2,3,0,0,0,0,1
2018,8,"25-29",1,1,1,0,0,0,0
2018,8,"25-29",1,3,1,0,0,0,0
2018,8,"35-39",1,1,1,0,0,0,0
2018,8,"35-39",2,2,1,0,0,0,0
2018,8,"35-39",2,4,0,0,0,0,1
2018,8,"40-44",1,2,0,0,1,0,0
2018,8,"40-44",1,3,0,1,0,0,0
2018,8,"40-44",2,1,0,0,0,0,1
2018,8,"40-44",2,2,0,0,1,0,0
2018,8,"40-44",2,4,1,0,0,0,0
2018,8,"45-49",2,1,0,0,0,0,1
2018,8,"45-49",2,5,0,0,0,1,0
2018,8,"50-54",2,3,0,0,0,1,0
2018,8,"50-54",2,5,1,0,0,0,0
2018,8,"55-59",1,1,0,0,1,0,0
2018,8,"55-59",1,2,1,0,0,0,0
2018,8,"55-59",1,4,1,0,0,0,0
2018,8,"55-59",2,3,0,0,1,0,0
2018,8,"60-64",1,2,0,0,1,0,1
2018,8,"60-64",2,1,1,0,0,0,0
2018,8,"60-64",2,3,1,0,0,0,0
2018,8,"60-64",2,5,1,0,0,0,0
2018,8,"65-69",1,3,1,0,0,0,0
2018,8,"65-69",2,1,2,0,0,0,0
2018,8,"65-69",2,4,1,0,0,0,0
2018,8,"70-74",1,3,1,0,0,0,0
2018,8,"70-74",1,4,2,0,0,0,0
2018,8,"75-79",1,3,0,0,1,0,1
2018,8,"75-79",1,5,1,0,0,0,0
2018,8,"80-84",1,2,1,0,0,0,1
2018,8,"80-84",1,5,1,0,0,0,0
2018,8,"80-84",2,4,0,0,0,0,1
2018,8,"80-84",2,5,1,0,0,0,0
2018,8,"85-89",1,1,1,0,0,0,0
2018,8,"85-89",1,4,1,0,0,0,0
2018,8,"90-94",1,2,2,0,0,1,0
2018,8,"90-94",1,3,1,0,0,0,0
2018,8,"90-94",2,2,2,0,0,0,0
2018,8,"90-94",2,3,0,0,1,0,0
2018,8,"90-94",2,4,1,0,0,0,0
2018,8,"95-99",1,3,1,0,0,0,0
2018,8,"95-99",2,1,2,0,0,0,0
2018,8,"95-99",2,4,1,0,0,0,0
2018,9,"15-19",1,3,0,0,0,1,0
2018,9,"15-19",1,4,1,0,0,0,0
2018,9,"15-19",1,5,1,0,0,0,0
2018,9,"15-19",2,1,0,0,1,0,0
2018,9,"20-24",1,3,1,0,0,0,0
2018,9,"20-24",1,4,1,0,0,0,0
2018,9,"20-24",2,2,0,0,0,1,0
2018,9,"20-24",2,4,1,0,0,0,0
2018,9,"25-29",1,2,0,0,0,1,0
2018,9,"25-29",1,3,0,0,0,1,0
2018,9,"25-29",1,5,1,0,0,1,0
2018,9,"30-34",1,4,1,0,0,0,0
2018,9,"30-34",1,5,0,0,0,0,1
2018,9,"30-34",2,2,0,0,0,1,0
2018,9,"30-34",2,4,0,0,0,0,1
2018,9,"30-34",2,5,1,0,0,0,0
2018,9,"35-39",1,1,1,0,0,0,0
2018,9,"35-39",1,4,2,0,0,0,0
2018,9,"40-44",1,4,1,0,0,0,0
2018,9,"40-44",2,1,0,0,0,0,1
2018,9,"40-44",2,4,0,1,0,0,0
2018,9,"45-49",1,4,0,0,1,0,0
2018,9,"45-49",1,5,1,0,0,0,0
2018,9,"50-54",1,1,0,0,0,0,1
2018,9,"50-54",1,2,1,0,0,0,0
2018,9,"50-54",1,4,1,0,2,0,0
2018,9,"50-54",2,4,1,0,0,0,1
2018,9,"50-54",2,5,1,0,0,0,0
2018,9,"55-59",1,5,0,0,0,0,1
2018,9,"55-59",2,1,1,0,0,0,0
2018,9,"55-59",2,5,1,0,0,0,0
2018,9,"60-64",1,3,0,1,0,0,0
2018,9,"60-64",1,4,0,0,0,0,1
2018,9,"60-64",1,5,0,0,0,0,1
2018,9,"65-69",2,1,0,0,0,0,1
2018,9,"65-69",2,3,1,0,0,0,0
2018,9,"70-74",1,2,0,0,0,1,0
2018,9,"70-74",1,3,1,0,0,0,0
2018,9,"75-79",1,1,1,0,1,0,0
2018,9,"75-79",2,5,0,0,0,0,1
2018,9,"85-89",1,2,0,0,0,1,0
2018,9,"85-89",2,1,1,0,0,0,0
2018,9,"85-89",2,3,0,0,0,0,1
2018,9,"90-94",1,1,1,0,0,1,1
2018,9,"90-94",1,3,1,0,0,0,0
2018,9,"90-94",1,4,2,0,0,0,0
2018,9,"90-94",2,2,0,0,0,0,1
2018,9,"90-94",2,5,1,0,0,0,0
2018,9,"95-99",1,3,0,0,0,0,1
2018,9,"95-99",2,1,0,0,1,0,0
2018,10,"15-19",1,2,0,0,0,0,1
2018,10,"15-19",1,3,1,0,0,0,0
2018,10,"15-19",1,4,1,0,0,0,0
2018,10,"15-19",2,3,0,0,1,0,0
2018,10,"15-19",2,5,0,0,0,0,1
2018,10,"20-24",1,3,1,0,0,0,0
2018,10,"20-24",1,4,0,0,0,1,0
2018,10,"20-24",1,5,0,0,1,0,0
2018,10,"20-24",2,2,1,0,0,0,0
2018,10,"25-29",1,1,1,0,0,0,0
2018,10,"25-29",1,3,1,0,0,0,1
2018,10,"25-29",1,5,1,0,0,0,0
2018,10,"25-29",2,5,0,0,0,0,1
2018,10,"30-34",1,2,1,0,0,0,0
2018,10,"30-34",2,4,1,0,0,0,0
2018,10,"35-39",1,3,0,0,0,0,1
2018,10,"40-44",2,1,1,0,0,0,0
2018,10,"40-44",2,4,0,0,0,1,0
2018,10,"40-44",2,5,1,0,0,0,1
2018,10,"45-49",1,1,2,0,0,0,0
2018,10,"45-49",1,4,0,0,1,0,0
2018,10,"45-49",2,2,1,0,2,0,0
2018,10,"45-49",2,5,0,0,1,0,0
2018,10,"50-54",1,5,0,0,0,1,0
2018,10,"50-54",2,2,0,0,1,0,0
2018,10,"50-54",2,4,0,0,0,1,0
2018,10,"55-59",1,1,2,0,0,0,0
2018,10,"55-59",1,4,1,0,0,0,0
2018,10,"55-59",2,1,1,0,0,0,0
2018,10,"55-59",2,2,0,0,0,1,0
2018,10,"55-59",2,3,1,0,0,0,0
2018,10,"55-59",2,4,1,0,0,0,0
2018,10,"60-64",2,3,1,0,0,0,0
2018,10,"60-64",2,4,0,0,1,0,0
2018,10,"60-64",2,5,0,0,0,1,0
2018,10,"65-69",1,4,0,0,0,1,0
2018,10,"65-69",2,2,0,0,0,1,0
2018,10,"65-69",2,5,0,0,1,0,0
2018,10,"70-74",1,1,0,0,0,1,0
2018,10,"70-74",1,5,1,0,1,0,0
2018,10,"70-74",2,2,0,0,2,0,0
2018,10,"70-74",2,3,1,0,0,0,0
2018,10,"70-74",2,5,0,1,0,0,1
2018,10,"75-79",1,1,1,0,0,0,0
2018,10,"75-79",1,2,0,0,0,0,1
2018,10,"75-79",1,3,1,0,0,0,0
2018,10,"75-79",1,4,1,0,0,0,0
2018,10,"75-79",1,5,1,0,0,0,0
2018,10,"75-79",2,1,0,0,1,0,0
2018,10,"75-79",2,4,1,0,0,1,0
2018,10,"80-84",1,2,1,0,0,0,0
2018,10,"80-84",1,4,0,0,0,0,1
2018,10,"80-84",1,5,1,0,0,0,0
2018,10,"80-84",2,2,1,0,0,0,1
2018,10,"80-84",2,3,0,0,0,1,0
2018,10,"80-84",2,5,0,0,0,0,1
2018,10,"85-89",1,5,0,0,1,0,0
2018,10,"90-94",1,2,1,0,1,0,0
2018,10,"90-94",1,3,0,0,1,0,0
2018,10,"90-94",1,4,0,0,0,1,0
2018,10,"90-94",1,5,1,0,0,0,1
2018,10,"90-94",2,1,0,0,1,0,0
2018,10,"90-94",2,4,0,0,1,0,0
2018,10,"90-94",2,5,1,0,0,0,0
2018,10,"95-99",1,2,0,0,1,0,0
2018,10,"95-99",1,3,0,0,1,0,0
2018,10,"95-99",1,4,0,0,0,1,0
2018,10,"95-99",1,5,0,0,0,0,1
2018,10,"95-99",2,2,0,0,0,0,1
2018,10,"95-99",2,3,1,0,0,0,1
2018,11,"15-19",1,4,1,0,0,0,0
2018,11,"15-19",2,3,1,0,0,0,0
2018,11,"20-24",1,1,0,0,1,0,0
2018,11,"20-24",2,1,1,0,0,0,0
2018,11,"20-24",2,3,0,0,0,0,1
2018,11,"20-24",2,4,1,0,0,0,0
2018,11,"20-24",2,5,1,0,0,0,0
2018,11,"25-29",1,1,0,0,0,1,0
2018,11,"25-29",1,4,1,0,0,0,0
2018,11,"25-29",1,5,1,0,0,0,0
2018,11,"25-29",2,1,2,0,0,0,0
2018,11,"25-29",2,3,0,0,0,1,0
2018,11,"25-29",2,5,0,0,0,1,0
2018,11,"30-34",1,4,1,0,0,0,0
2018,11,"30-34",2,4,1,0,0,1,0
2018,11,"35-39",1,1,1,0,0,0,0
2018,11,"35-39",1,3,1,0,0,0,0
2018,11,"35-39",1,4,1,0,0,0,0
2018,11,"35-39",1,5,1,0,0,0,0
2018,11,"35-39",2,1,1,0,0,0,1
2018,11,"40-44",1,3,2,0,0,0,0
2018,11,"40-44",2,3,1,0,0,0,0
2018,11,"40-44",2,5,0,0,0,1,0
2018,11,"45-49",1,5,1,0,0,0,0
2018,11,"50-54",1,5,1,0,1,0,0
2018,11,"50-54",2,1,0,0,1,0,0
2018,11,"55-59",1,2,1,0,0,0,0
2018,11,"55-59",1,4,1,0,0,0,0
2018,11,"55-59",2,1,1,0,0,0,0
2018,11,"60-64",1,4,0,0,0,0,1
2018,11,"60-64",1,5,0,1,0,0,0
2018,11,"60-64",2,1,1,0,0,0,0
2018,11,"60-64",2,3,0,0,0,0,1
2018,11,"60-64",2,4,0,0,1,0,0
2018,11,"65-69",1,1,0,0,0,1,0
2018,11,"65-69",1,2,0,0,1,0,0
2018,11,"65-69",2,2,0,0,0,1,0
2018,11,"65-69",2,4,1,0,0,0,0
2018,11,"70-74",1,2,1,0,0,0,0
2018,11,"70-74",1,5,1,0,0,1,0
2018,11,"70-74",2,2,1,0,0,0,0
2018,11,"70-74",2,4,0,1,0,0,0
2018,11,"70-74",2,5,0,0,0,0,1
2018,11,"75-79",1,2,1,0,0,0,0
2018,11,"75-79",2,1,2,0,0,0,0
2018,11,"75-79",2,4,0,0,0,1,0
2018,11,"75-79",2,5,0,0,1,1,0
2018,11,"80-84",1,1,1,0,0,0,0
2018,11,"85-89",1,1,1,0,0,1,0
2018,11,"85-89",1,2,1,0,1,0,0
2018,11,"85-89",1,4,1,0,0,0,0
2018,11,"85-89",1,5,0,0,0,1,0
2018,11,"85-89",2,1,2,0,0,0,0
2018,11,"90-94",1,3,1,0,0,1,0
2018,11,"90-94",1,4,0,0,0,1,0
2018,11,"90-94",2,3,1,0,0,0,0
2018,11,"90-94",2,4,1,0,0,0,1
2018,11,"95-99",1,1,0,0,1,0,0
2018,11,"95-99",1,2,2,0,0,0,0
2018,11,"95-99",1,3,0,0,0,1,0
2018,11,"95-99",2,2,0,0,0,1,0
2018,11,"95-99",2,3,0,0,0,0,1
2018,12,"15-19",1,2,2,0,0,0,0
2018,12,"15-19",2,1,0,0,0,1,0
2018,12,"15-19",2,2,1,0,0,0,1
2018,12,"15-19",2,3,0,0,2,0,0
2018,12,"20-24",1,2,0,0,1,0,0
2018,12,"20-24",1,3,0,0,1,0,0
2018,12,"20-24",1,4,2,0,1,0,0
2018,12,"20-24",2,2,0,0,0,0,1
2018,12,"20-24",2,4,1,0,2,0,0
2018,12,"20-24",2,5,0,0,0,0,1
2018,12,"25-29",1,5,1,0,0,0,0
2018,12,"25-29",2,4,0,0,0,0,1
2018,12,"30-34",1,1,1,0,0,0,0
2018,12,"30-34",1,3,0,0,1,0,0
2018,12,"30-34",1,5,1,0,0,0,0
2018,12,"30-34",2,1,1,0,0,0,0
2018,12,"30-34",2,5,0,0,0,0,1
2018,12,"35-39",1,3,0,0,1,0,0
2018,12,"35-39",2,4,0,0,0,1,0
2018,12,"40-44",1,1,2,0,0,0,0
2018,12,"40-44",1,2,1,0,0,0,0
2018,12,"40-44",2,1,1,0,0,0,0
2018,12,"40-44",2,2,1,0,0,0,0
2018,12,"45-49",1,4,0,0,0,1,0
2018,12,"45-49",1,5,1,0,0,0,0
2018,12,"45-49",2,1,0,0,0,0,1
2018,12,"45-49",2,3,2,0,0,0,0
2018,12,"45-49",2,4,1,0,0,0,0
2018,12,"50-54",1,1,1,0,0,0,0
2018,12,"50-54",1,2,2,0,0,0,0
2018,12,"50-54",1,3,1,0,0,0,1
2018,12,"50-54",2,2,0,0,0,0,1
2018,12,"50-54",2,3,1,0,0,0,0
2018,12,"50-54",2,4,1,0,0,0,0
2018,12,"55-59",1,2,0,0,1,0,0
2018,12,"55-59",1,5,0,1,0,0,0
2018,12,"55-59",2,1,0,0,0,0,1
2018,12,"55-59",2,5,1,0,0,0,0
2018,12,"60-64",1,1,0,0,0,1,0
2018,12,"60-64",1,3,0,0,0,0,2
2018,12,"60-64",1,4,1,0,0,0,0
2018,12,"60-64",1,5,1,0,0,0,0
2018,12,"60-64",2,3,0,0,0,1,0
2018,12,"60-64",2,4,0,0,0,1,0
2018,12,"60-64",2,5,1,0,1,0,0
2018,12,"65-69",1,4,1,0,0,0,0
2018,12,"65-69",1,5,0,0,1,0,0
2018,12,"65-69",2,1,2,0,0,0,0
2018,12,"70-74",1,1,1,0,0,0,0
2018,12,"70-74",1,2,1,0,0,0,1
2018,12,"70-74",2,1,0,0,0,1,1
2018,12,"70-74",2,3,2,0,0,0,0
2018,12,"70-74",2,4,1,0,0,0,0
2018,12,"75-79",1,1,0,0,0,1,0
2018,12,"75-79",2,1,1,0,0,0,0
2018,12,"75-79",2,2,0,0,0,0,1
2018,12,"75-79",2,3,1,0,0,0,0
2018,12,"75-79",2,4,1,0,0,0,0
2018,12,"75-79",2,5,0,0,0,1,1
2018,12,"80-84",1,1,0,0,1,0,0
2018,12,"80-84",2,4,1,0,0,0,0
2018,12,"85-89",1,1,0,0,0,0,1
2018,12,"85-89",1,5,1,0,0,0,0
2018,12,"90-94",1,2,1,0,0,0,0
2018,12,"90-94",1,5,0,0,0,0,2
2018,12,"90-94",2,1,0,0,0,0,1
2018,12,"90-94",2,3,1,0,0,0,0
2018,12,"95-99",1,3,0,0,0,0,1
2018,12,"95-99",1,4,0,0,0,0,1
2018,12,"95-99",1,5,0,0,1,0,1
2018,12,"95-99",2,1,1,0,0,0,0
2018,12,"95-99",2,4,0,0,0,0,1
2019,1,"15-19",1,1,0,0,0,1,0
2019,1,"15-19",1,3,1,0,0,1,0
2019,1,"15-19",1,4,1,0,0,0,0
2019,1,"15-19",2,1,1,0,0,0,0
2019,1,"15-19",2,2,0,0,0,0,1
2019,1,"20-24",1,5,0,0,1,0,0
2019,1,"20-24",2,5,1,0,0,0,0
2019,1,"25-29",1,2,1,0,0,0,0
2019,1,"25-29",1,3,1,0,0,0,0
2019,1,"25-29",1,4,0,0,0,1,0
2019,1,"25-29",2,2,1,0,0,0,0
2019,1,"25-29",2,3,1,0,0,0,0
2019,1,"25-29",2,4,1,0,0,0,0
2019,1,"25-29",2,5,0,0,0,1,0
2019,1,"30-34",1,3,0,0,1,0,0
2019,1,"30-34",2,2,1,0,1,0,0
2019,1,"30-34",2,3,1,0,0,0,0
2019,1,"30-34",2,4,0,0,0,0,1
2019,1,"30-34",2,5,0,0,0,0,1
2019,1,"35-39",1,5,1,0,0,0,0
2019,1,"35-39",2,2,1,0,0,1,0
2019,1,"35-39",2,3,1,0,0,0,0
2019,1,"40-44",1,1,0,0,0,1,0
2019,1,"40-44",2,2,0,0,0,1,0
2019,1,"40-44",2,3,0,1,0,0,0
2019,1,"40-44",2,5,1,0,0,0,0
2019,1,"45-49",1,1,1,0,0,0,0
2019,1,"45-49",1,2,1,0,0,0,1
2019,1,"45-49",1,3,1,0,0,0,0
2019,1,"45-49",1,5,0,0,0,0,1
2019,1,"45-49",2,1,1,0,0,0,0
2019,1,"45-49",2,2,2,0,0,0,0
2019,1,"50-54",1,1,0,0,0,0,1
2019,1,"50-54",1,2,0,0,0,1,0
2019,1,"50-54",1,3,0,0,0,1,0
2019,1,"50-54",1,4,2,0,0,0,0
2019,1,"50-54",2,1,1,0,0,0,0
2019,1,"50-54",2,2,0,1,0,0,0
2019,1,"50-54",2,3,0,0,1,0,0
2019,1,"50-54",2,5,0,0,0,1,0
2019,1,"55-59",1,1,1,0,0,1,0
2019,1,"55-59",1,2,0,0,1,0,0
2019,1,"55-59",2,2,1,0,0,0,0
2019,1,"60-64",1,1,1,0,0,0,0
2019,1,"60-64",1,4,2,0,0,0,0
2019,1,"60-64",1,5,0,1,0,0,0
2019,1,"60-64",2,3,2,0,0,0,0
2019,1,"65-69",1,1,1,0,0,0,0
2019,1,"65-69",1,2,1,0,1,0,0
2019,1,"65-69",2,1,1,0,0,0,0
2019,1,"65-69",2,2,0,0,0,0,1
2019,1,"65-69",2,3,0,0,1,0,1
2019,1,"65-69",2,4,1,0,0,0,0
2019,1,"65-69",2,5,0,0,0,0,1
2019,1,"70-74",1,1,1,0,0,0,1
2019,1,"70-74",1,2,1,0,0,0,0
2019,1,"70-74",1,3,0,0,1,0,0
2019,1,"70-74",2,1,2,0,0,0,0
2019,1,"70-74",2,5,0,0,2,0,0
2019,1,"75-79",1,2,0,0,1,0,0
2019,1,"75-79",1,3,1,0,0,0,0
2019,1,"75-79",2,5,1,0,0,0,1
2019,1,"80-84",1,1,1,0,0,0,0
2019,1,"80-84",1,2,1,0,0,0,1
2019,1,"80-84",1,3,0,0,1,0,0
2019,1,"80-84",1,4,0,0,0,0,1
2019,1,"80-84",2,1,1,0,0,0,0
2019,1,"80-84",2,5,0,0,0,1,0
2019,1,"85-89",1,1,1,0,0,0,0
2019,1,"85-89",1,3,1,0,0,0,0
2019,1,"85-89",1,4,0,0,0,0,1
2019,1,"85-89",1,5,0,1,0,0,0
2019,1,"85-89",2,2,0,0,0,1,0
2019,1,"85-89",2,5,1,0,0,0,0
2019,1,"90-94",1,1,1,0,0,0,0
2019,1,"90-94",1,4,1,0,0,0,0
2019,1,"90-94",1,5,1,0,0,0,0
2019,1,"90-94",2,3,0,0,1,0,0
2019,1,"95-99",1,1,0,1,0,0,0
2019,1,"95-99",1,3,1,0,0,0,0
2019,1,"95-99",1,5,1,0,0,0,0
2019,1,"95-99",2,2,1,0,1,0,0
2019,1,"95-99",2,3,0,0,0,0,1
2019,2,"15-19",1,2,0,0,1,0,1
2019,2,"15-19",1,3,1,0,0,0,0
2019,2,"15-19",2,1,0,0,0,0,1
2019,2,"15-19",2,3,1,0,0,0,0
2019,2,"15-19",2,5,0,0,1,1,0
2019,2,"20-24",1,2,1,0,0,0,0
2019,2,"20-24",1,3,1,0,1,0,0
2019,2,"20-24",1,4,1,0,0,0,0
2019,2,"20-24",2,1,0,0,1,0,0
2019,2,"20-24",2,2,1,0,0,0,0
2019,2,"20-24",2,4,0,0,0,1,0
2019,2,"25-29",1,4,0,0,1,1,0
2019,2,"25-29",2,5,0,0,0,0,1
2019,2,"30-34",1,1,0,0,0,1,0
2019,2,"30-34",1,4,1,0,0,0,0
2019,2,"35-39",1,1,0,0,0,0,1
2019,2,"35-39",1,3,1,0,0,0,0
2019,2,"35-39",1,4,1,0,0,0,0
2019,2,"35-39",1,5,1,0,1,0,1
2019,2,"40-44",2,2,1,0,0,0,0
2019,2,"40-44",2,4,1,0,0,0,0
2019,2,"45-49",1,2,0,1,0,0,0
2019,2,"45-49",1,4,0,0,1,0,0
2019,2,"45-49",1,5,0,0,0,0,1
2019,2,"45-49",2,2,1,0,0,0,0
2019,2,"50-54",1,5,0,0,0,0,1
2019,2,"50-54",2,2,0,0,0,1,0
2019,2,"50-54",2,5,1,0,0,0,0
2019,2,"55-59",1,1,0,1,0,0,0
2019,2,"55-59",1,3,1,0,0,0,0
2019,2,"55-59",1,4,1,0,0,0,0
2019,2,"55-59",1,5,0,0,0,0,1
2019,2,"55-59",2,1,1,0,0,0,0
2019,2,"55-59",2,2,1,0,0,0,0
2019,2,"60-64",1,1,0,0,0,0,1
2019,2,"60-64",1,4,0,0,1,0,2
2019,2,"60-64",2,2,0,0,0,0,1
2019,2,"60-64",2,5,1,0,0,0,0
2019,2,"65-69",1,5,0,0,0,1,0
2019,2,"70-74",1,2,0,0,0,0,1
2019,2,"70-74",1,3,1,0,0,0,0
2019,2,"70-74",1,5,1,0,0,0,0
2019,2,"70-74",2,1,0,0,0,1,0
2019,2,"70-74",2,4,1,0,0,0,0
2019,2,"70-74",2,5,0,0,0,1,0
2019,2,"75-79",1,3,1,0,0,0,1
2019,2,"75-79",1,5,0,0,0,1,0
2019,2,"75-79",2,4,0,0,0,1,0
2019,2,"80-84",1,1,1,0,0,0,0
2019,2,"80-84",1,5,1,0,0,0,0
2019,2,"80-84",2,3,2,0,0,0,0
2019,2,"80-84",2,5,1,0,0,0,1
2019,2,"85-89",1,1,0,0,0,1,0
2019,2,"85-89",1,4,2,0,0,1,0
2019,2,"85-89",2,4,1,0,0,0,0
2019,2,"90-94",1,3,1,0,0,0,0
2019,2,"90-94",2,1,1,0,0,0,0
2019,2,"90-94",2,4,3,0,0,1,0
2019,2,"95-99",1,1,0,0,1,0,0
2019,2,"95-99",1,3,0,0,0,0,1
2019,2,"95-99",1,5,0,0,1,1,1
2019,2,"95-99",2,2,0,0,0,1,0
2019,2,"95-99",2,5,0,0,0,1,0
2019,3,"15-19",1,2,1,0,1,0,0
2019,3,"15-19",1,5,1,0,0,0,0
2019,3,"15-19",2,1,1,0,0,0,0
2019,3,"15-19",2,2,1,0,0,0,0
2019,3,"15-19",2,3,1,0,0,0,0
2019,3,"15-19",2,4,0,0,0,0,1
2019,3,"15-19",2,5,0,0,0,1,0
2019,3,"20-24",2,1,0,0,1,0,0
2019,3,"20-24",2,4,1,0,0,0,0
2019,3,"20-24",2,5,1,0,0,0,0
2019,3,"25-29",1,1,0,0,0,1,0
2019,3,"25-29",1,2,1,0,0,0,0
2019,3,"25-29",1,4,1,0,0,0,0
2019,3,"25-29",1,5,1,0,0,0,0
2019,3,"25-29",2,1,0,0,1,0,0
2019,3,"25-29",2,3,0,0,1,0,0
2019,3,"25-29",2,5,1,0,0,0,0
2019,3,"30-34",1,2,1,0,0,0,0
2019,3,"30-34",1,3,0,0,0,2,0
2019,3,"30-34",1,4,0,0,0,1,0
2019,3,"30-34",1,5,0,0,0,0,1
2019,3,"30-34",2,1,0,0,0,0,1
2019,3,"30-34",2,2,0,0,0,0,1
2019,3,"35-39",1,3,1,0,0,0,0
2019,3,"35-39",1,5,1,0,0,0,0
2019,3,"35-39",2,2,2,0,0,0,0
2019,3,"35-39",2,5,1,0,0,0,0
2019,3,"40-44",1,1,0,0,0,2,1
2019,3,"40-44",1,3,1,1,0,0,1
2019,3,"40-44",1,5,1,0,0,0,1
2019,3,"40-44",2,5,0,0,0,0,1
2019,3,"45-49",1,4,1,0,0,0,0
2019,3,"45-49",1,5,0,0,0,0,1
2019,3,"45-49",2,1,0,0,0,0,1
2019,3,"45-49",2,2,1,0,0,0,1
2019,3,"45-49",2,3,0,0,0,0,1
2019,3,"45-49",2,4,1,0,0,1,0
2019,3,"50-54",1,1,1,0,0,0,0
2019,3,"50-54",1,2,1,0,0,1,0
2019,3,"50-54",1,4,0,1,0,0,0
2019,3,"50-54",1,5,1,0,0,0,0
2019,3,"50-54",2,1,1,0,0,0,0
2019,3,"50-54",2,3,1,0,0,0,0
2019,3,"55-59",1,1,0,1,1,0,0
2019,3,"55-59",1,2,0,0,0,1,0
2019,3,"55-59",1,3,0,1,1,0,0
2019,3,"55-59",1,4,0,0,1,0,0
2019,3,"55-59",1,5,0,1,0,0,0
2019,3,"55-59",2,2,0,0,0,0,1
2019,3,"55-59",2,3,1,0,0,0,0
2019,3,"55-59",2,4,0,0,0,1,0
2019,3,"55-59",2,5,1,0,0,0,0
2019,3,"60-64",1,2,0,1,0,0,0
2019,3,"60-64",1,5,0,1,0,0,0
2019,3,"60-64",2,1,0,0,0,0,1
2019,3,"60-64",2,2,1,0,0,0,1
2019,3,"60-64",2,4,1,0,0,0,0
2019,3,"65-69",1,1,1,1,0,0,0
2019,3,"65-69",1,2,1,0,0,1,0
2019,3,"65-69",1,3,0,0,1,0,0
2019,3,"65-69",2,1,1,0,0,0,0
2019,3,"65-69",2,3,0,1,0,0,0
2019,3,"65-69",2,5,0,1,0,0,0
2019,3,"70-74",1,1,1,0,0,0,0
2019,3,"70-74",1,3,0,1,0,0,0
2019,3,"70-74",1,5,0,1,0,0,0
2019,3,"70-74",2,2,0,0,1,0,1
